State of the secondary roads - good,Existence of initiatives and projects  in the past five years to improve infrastructure - exists,Town,refArea,State of the main roads - bad,Observation URI,The main means of public transport - vans,Existence of dedicated bus stops - exists,State of agricultural roads - bad,publisher,State of the secondary roads - acceptable,State of agricultural roads - good,State of the main roads - good,State of the main roads - acceptable,dataset,State of agricultural roads - acceptable,The main means of public transport - taxis,The main means of public transport - buses,State of the secondary roads - bad,references
0,0,Khiyam Marjaayoun,http://dbpedia.org/resource/Marjeyoun_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Khiyam+Marjaayoun,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Khodr Baalbek,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Khodr+Baalbek,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Khreibet Baabda,http://dbpedia.org/resource/Baabda_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Khreibet+Baabda,0,0,0,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Khreibet Ej-Jindi,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Khreibet+Ej-Jindi,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Khzaiz,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Khzaiz,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kleyleh,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kleyleh,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kneisset Aakkar,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kneisset+Aakkar,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kneisset Ech-Chouf,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kneisset+Ech-Chouf,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kneisset Sour,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kneisset+Sour,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Kouachra,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kouachra,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kouakh,http://dbpedia.org/resource/Hermel_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kouakh,1,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Koueikhat,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Koueikhat,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kounine,http://dbpedia.org/resource/Bint_Jbeil_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kounine,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Kour,http://dbpedia.org/resource/Batroun_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kour,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
1,1,Kousba,https://dbpedia.org/page/North_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kousba,0,1,0,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Kroum El-Aarab,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Kroum+El-Aarab,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Laboueh,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Laboueh,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Lala,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Lala,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Laqlouq,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Laqlouq,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Lassa,http://dbpedia.org/resource/Byblos_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Lassa,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Lebaa,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Lebaa,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Lehfed,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Lehfed,0,0,1,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Libbaya West Bekaa,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Libbaya+West+Bekaa,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Louayzet Jezzine,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Louayzet+Jezzine,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Loubieh,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Loubieh,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Maad,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maad,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Maarab,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maarab,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Maaraboun,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maaraboun,1,0,0,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Maarakeh,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maarakeh,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Maaroub,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maaroub,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Maasrati,http://dbpedia.org/resource/Aley_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maasrati,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,1,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Maasser Beit Ed-Dine,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maasser+Beit+Ed-Dine,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Maasser Ech-Chouf,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maasser+Ech-Chouf,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Maaysra Kesrouane,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maaysra+Kesrouane,0,1,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Machghara,http://dbpedia.org/resource/Western_Beqaa_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Machghara,1,0,0,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Machha,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Machha,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Machmoucheh,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Machmoucheh,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Machta Hammoud,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Machta+Hammoud,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Machta Hassan,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Machta+Hassan,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
1,0,Maghdoucheh,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maghdoucheh,0,0,0,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Magher wbala,http://dbpedia.org/resource/Bsharri_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Magher+wbala,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Mahrouna,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mahrouna,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Majdala,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdala,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdaloun,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdaloun,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdalouna,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdalouna,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Majdel,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdel Aanjar,http://dbpedia.org/resource/Zahl̩_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+Aanjar,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdel Baana,http://dbpedia.org/resource/Aley_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+Baana,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Majdel Balhis,https://dbpedia.org/page/Beqaa_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+Balhis,1,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdel El-Aqoura,http://dbpedia.org/resource/Byblos_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+El-Aqoura,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdel El-Meouch,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+El-Meouch,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Majdel Selm,http://dbpedia.org/resource/Marjeyoun_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+Selm,1,0,1,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdel el-Koura,https://dbpedia.org/page/North_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+el-Koura,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdel tarchich,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdel+tarchich,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdelyoun,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdelyoun,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Majdelzoun,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Majdelzoun,1,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Maknounet Jezzine,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maknounet+Jezzine,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Makseh,http://dbpedia.org/resource/Zahl̩_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Makseh,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Malkiyah Village,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Malkiyah+Village,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Mansoura,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mansoura,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Mansoura ,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mansoura+,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Mansouri,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mansouri,0,0,0,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Mansouriyet Bhamdoun,http://dbpedia.org/resource/Aley_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mansouriyet+Bhamdoun,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Maqneh,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Maqneh,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Mar Boutros Karm Et-Tine,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mar+Boutros+Karm+Et-Tine,0,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
1,1,Mar Chaaya,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mar+Chaaya,1,0,1,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Mar Mama,http://dbpedia.org/resource/Batroun_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Mar+Mama,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
